age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income
20,0,White,0,1,63950.2,12000.0
27,1,White,0,1,91556.9,0.0
18,0,Black,0,0,0.0,5000.0
44,0,White,1,1,121762.4,0.0
18,0,White,0,1,63111.3,9000.0
66,0,Hispanic,0,1,231413.6,0.0
39,1,Hispanic,1,1,113229.3,1000.0
18,1,Hispanic,0,0,0.0,0.0
33,1,Other,0,0,0.0,0.0
18,0,Asian,0,0,0.0,0.0
20,0,Black,1,1,65142.4,0.0
18,0,White,0,0,0.0,12000.0
36,1,White,0,0,0.0,9000.0
21,1,White,1,0,0.0,0.0
60,0,Other,0,1,165726.9,12000.0
37,0,Black,1,1,107733.5,9000.0
18,1,Black,1,1,68781.6,12000.0
62,0,Asian,0,1,163316.9,0.0
58,0,Black,0,1,158544.3,0.0
18,0,Asian,1,0,0.0,9000.0
18,1,Asian,1,0,0.0,0.0
22,0,White,0,0,0.0,0.0
70,1,Black,0,1,191459.0,9000.0
21,1,White,0,1,72430.3,0.0
18,1,White,1,1,60278.1,0.0
18,1,Hispanic,1,0,0.0,9000.0
18,0,White,0,0,0.0,0.0
35,1,White,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
18,0,Hispanic,1,1,56643.3,0.0
50,0,Hispanic,1,1,132437.5,9000.0
49,1,Black,1,1,135730.8,0.0
20,0,Hispanic,0,0,0.0,12000.0
18,1,Other,0,0,0.0,0.0
45,0,Hispanic,0,0,0.0,0.0
29,0,Black,1,1,88789.8,0.0
70,1,White,0,1,193381.6,0.0
45,0,White,0,0,0.0,12000.0
66,1,Hispanic,0,1,183414.0,9000.0
18,1,Hispanic,0,0,0.0,0.0
18,1,Asian,0,0,0.0,9000.0
19,1,White,1,1,60824.0,9000.0
70,0,Other,1,1,239780.4,0.0
34,1,White,0,1,95692.4,12000.0
62,1,White,0,1,222330.5,12000.0
18,1,White,0,0,0.0,0.0
38,1,Asian,0,1,113944.5,0.0
28,1,White,0,1,84264.2,1000.0
22,0,White,1,1,72557.2,12000.0
57,0,Hispanic,0,1,148613.7,12000.0
36,1,Hispanic,0,1,101081.7,0.0
18,0,Asian,0,1,60510.8,0.0
25,1,White,1,1,75607.9,0.0
19,1,Hispanic,0,0,0.0,12000.0
70,1,White,1,0,0.0,9000.0
18,0,Other,1,0,0.0,0.0
18,0,Hispanic,1,0,0.0,9000.0
37,1,Black,0,1,104328.2,1000.0
33,0,Black,0,0,0.0,0.0
26,0,White,0,0,0.0,0.0
18,0,Black,0,1,61597.8,9000.0
23,1,White,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
18,1,Hispanic,0,0,0.0,9000.0
18,1,Asian,0,0,0.0,0.0
18,1,White,0,1,61047.4,0.0
41,0,Hispanic,1,1,115958.9,9000.0
24,1,Black,0,0,0.0,9000.0
18,0,White,1,1,64000.3,0.0
18,0,Black,1,0,0.0,0.0
41,0,White,0,1,118387.5,0.0
25,1,Hispanic,0,1,84069.0,0.0
18,1,Black,0,0,0.0,0.0
22,0,White,0,0,0.0,0.0
19,0,White,1,1,64089.9,12000.0
18,1,Hispanic,0,1,60266.5,1000.0
18,0,White,1,0,0.0,9000.0
23,1,Asian,0,0,0.0,1000.0
43,1,Asian,1,0,0.0,9000.0
18,1,White,1,0,0.0,5000.0
39,1,Black,1,1,104594.9,9000.0
18,1,Black,0,1,61782.7,0.0
18,1,Black,0,1,60152.4,9000.0
19,1,White,1,0,0.0,12000.0
18,0,Black,0,0,0.0,0.0
70,1,Hispanic,0,0,0.0,0.0
44,0,Black,0,0,0.0,0.0
56,0,White,1,0,0.0,0.0
18,1,Black,0,1,60644.6,9000.0
21,0,Asian,0,0,0.0,12000.0
33,0,White,0,0,0.0,0.0
18,1,Asian,0,1,66116.0,0.0
32,1,Black,0,0,0.0,0.0
50,1,Hispanic,0,1,145114.5,5000.0
58,1,Hispanic,0,1,149094.8,0.0
18,1,Hispanic,1,0,0.0,0.0
18,1,Hispanic,0,0,0.0,9000.0
70,1,Asian,0,1,242886.5,1000.0
40,1,Other,1,1,115564.2,1000.0
18,1,White,1,1,63300.9,0.0
26,1,Asian,0,1,81271.4,0.0
58,1,White,0,1,154886.8,9000.0
19,1,Hispanic,1,1,63814.4,5000.0
39,0,Black,0,1,112058.0,0.0
18,1,Asian,1,0,0.0,1000.0
33,1,Hispanic,1,0,0.0,0.0
18,0,Black,1,0,0.0,12000.0
53,1,White,1,0,0.0,9000.0
39,1,White,0,1,112724.2,1000.0
62,0,Hispanic,0,1,159996.5,9000.0
19,0,White,0,0,0.0,12000.0
31,0,Asian,0,0,0.0,12000.0
18,0,Other,0,1,63853.0,0.0
24,1,White,0,1,73199.5,9000.0
18,1,White,0,1,60888.1,12000.0
57,1,Black,0,1,148561.6,0.0
18,1,Hispanic,0,0,0.0,0.0
18,1,Black,0,0,0.0,12000.0
28,1,White,0,1,80528.3,12000.0
18,0,Hispanic,0,0,0.0,5000.0
29,0,Other,1,1,82872.9,0.0
67,0,Asian,0,1,182804.9,12000.0
34,0,Black,1,1,110051.5,0.0
18,0,White,1,1,64119.8,9000.0
43,1,White,0,1,120455.7,0.0
29,0,Black,1,0,0.0,0.0
45,1,Hispanic,0,1,129112.1,0.0
18,1,Asian,1,1,65456.8,9000.0
20,1,Black,0,0,0.0,9000.0
38,0,White,0,0,0.0,12000.0
18,1,Black,0,0,0.0,5000.0
18,0,Asian,0,1,64902.4,0.0
18,0,Black,1,1,68148.1,0.0
18,1,Asian,0,1,60734.8,9000.0
29,0,White,0,1,83052.2,12000.0
18,1,Hispanic,1,0,0.0,12000.0
18,1,Asian,0,0,0.0,12000.0
18,1,Hispanic,1,1,68569.9,0.0
30,0,Black,1,0,0.0,0.0
21,1,White,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,0.0
18,1,Black,0,1,62902.8,5000.0
21,1,White,1,1,75095.9,12000.0
47,0,Asian,1,1,129969.7,9000.0
18,1,Asian,1,0,0.0,0.0
18,0,Other,0,0,0.0,0.0
18,1,White,0,1,66910.5,12000.0
21,0,White,0,1,66069.3,9000.0
18,1,White,1,1,61292.3,12000.0
18,0,White,0,1,57868.7,9000.0
18,1,Hispanic,0,0,0.0,12000.0
20,0,Black,1,0,0.0,0.0
18,1,Asian,0,1,53301.4,1000.0
38,0,White,1,1,112201.3,0.0
18,1,Other,0,0,0.0,0.0
56,1,Hispanic,0,1,212217.4,0.0
28,1,Black,0,1,82254.9,12000.0
29,0,Hispanic,0,1,88628.2,0.0
18,0,Hispanic,1,1,56761.7,12000.0
33,0,Black,0,1,93180.1,0.0
32,1,Black,0,1,97335.1,12000.0
61,1,Black,0,1,171651.7,12000.0
18,0,White,0,0,0.0,0.0
42,1,Asian,0,1,125250.2,9000.0
20,1,Hispanic,0,0,0.0,0.0
36,1,White,0,1,100447.4,12000.0
53,0,Asian,1,1,142889.6,0.0
18,1,Black,0,0,0.0,9000.0
37,0,White,0,0,0.0,12000.0
27,0,Black,1,1,88118.1,1000.0
70,1,White,0,1,187625.9,9000.0
47,1,White,1,0,0.0,9000.0
46,0,Hispanic,0,0,0.0,0.0
21,1,Black,0,1,67143.0,0.0
46,1,White,1,0,0.0,9000.0
25,1,Black,1,0,0.0,0.0
39,1,Black,1,1,116539.8,0.0
21,0,White,1,0,0.0,0.0
41,0,Other,0,1,110929.8,9000.0
51,0,White,1,1,134011.0,0.0
49,1,White,0,1,129762.5,0.0
20,0,Other,1,0,0.0,0.0
24,1,Black,0,1,71251.5,0.0
40,1,White,0,1,114902.3,12000.0
39,0,Other,0,0,0.0,0.0
18,1,White,0,1,67608.3,9000.0
18,1,Black,0,0,0.0,0.0
55,0,Hispanic,0,1,155131.6,0.0
34,1,Asian,1,1,102196.1,0.0
18,0,Asian,1,0,0.0,0.0
33,1,Black,0,1,105723.5,9000.0
18,1,White,0,1,65347.2,0.0
18,1,Hispanic,0,1,62010.6,12000.0
54,0,White,0,1,204982.3,0.0
18,1,White,1,0,0.0,9000.0
27,0,White,0,1,83361.5,12000.0
18,1,White,0,1,64158.8,12000.0
18,1,Black,0,0,0.0,0.0
30,1,White,1,0,0.0,9000.0
33,1,White,1,0,0.0,12000.0
34,1,Black,0,1,103277.7,0.0
25,1,White,0,1,81640.8,9000.0
43,1,White,0,1,124708.9,9000.0
30,1,White,0,1,90745.0,0.0
70,1,Black,0,1,193347.6,12000.0
18,0,Hispanic,1,1,54640.4,0.0
27,0,Asian,1,0,0.0,9000.0
18,0,Hispanic,0,0,0.0,12000.0
49,1,White,0,1,134400.7,0.0
22,1,White,0,0,0.0,9000.0
35,0,Black,0,1,98518.3,0.0
18,1,White,0,1,55940.6,0.0
18,1,Asian,1,0,0.0,12000.0
18,0,Black,1,0,0.0,9000.0
29,1,White,0,1,93455.2,9000.0
18,1,White,1,0,0.0,1000.0
63,1,Black,0,1,167815.4,0.0
39,1,Hispanic,0,1,114098.6,9000.0
18,1,Hispanic,0,0,0.0,12000.0
18,0,White,0,0,0.0,0.0
18,1,Hispanic,1,0,0.0,12000.0
29,1,White,1,1,83325.2,0.0
40,1,Hispanic,0,1,114521.4,12000.0
22,1,Other,0,0,0.0,1000.0
18,1,White,1,0,0.0,0.0
18,0,Hispanic,0,1,62020.6,12000.0
21,1,White,0,0,0.0,0.0
34,1,Asian,0,1,99539.3,12000.0
61,0,Black,0,1,165003.6,12000.0
18,1,Black,1,1,60794.8,1000.0
18,1,White,0,1,61597.7,12000.0
18,0,White,0,0,0.0,12000.0
40,1,White,0,0,0.0,0.0
37,1,White,1,1,104041.5,12000.0
29,0,White,0,1,81676.3,1000.0
70,1,White,0,1,190056.6,0.0
18,0,Black,1,0,0.0,5000.0
19,0,Black,0,0,0.0,0.0
43,0,Black,0,1,117825.9,0.0
18,0,Hispanic,1,0,0.0,9000.0
24,1,White,0,1,77081.1,0.0
18,0,White,0,0,0.0,0.0
31,1,Hispanic,0,1,85269.3,0.0
18,1,Asian,0,0,0.0,5000.0
18,0,White,0,1,51374.8,5000.0
43,0,Hispanic,1,1,120782.6,5000.0
54,1,Hispanic,1,1,146502.6,5000.0
49,1,White,0,1,139158.8,0.0
31,1,White,0,1,98436.8,0.0
18,0,Asian,0,0,0.0,12000.0
21,1,Other,1,1,72773.6,0.0
27,0,Asian,0,0,0.0,0.0
31,1,Asian,0,1,92526.1,12000.0
18,0,Black,0,1,58973.5,0.0
40,1,White,0,1,114002.7,0.0
30,1,White,0,0,0.0,12000.0
18,0,Black,0,1,58817.0,0.0
28,0,White,1,0,0.0,0.0
29,1,Asian,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,1000.0
36,1,White,1,1,104514.2,5000.0
36,1,Asian,0,1,105232.3,12000.0
36,0,Hispanic,0,1,94720.5,12000.0
36,0,White,0,0,0.0,0.0
70,0,White,0,1,183889.1,0.0
21,1,White,1,1,63183.9,9000.0
32,0,Hispanic,0,0,0.0,0.0
38,1,Other,0,1,111988.0,9000.0
18,1,Hispanic,1,0,0.0,12000.0
30,0,Other,1,1,87700.3,9000.0
24,0,White,1,0,0.0,0.0
36,0,Other,0,0,0.0,12000.0
18,1,White,0,0,0.0,0.0
18,0,Asian,0,0,0.0,9000.0
70,0,Asian,1,1,187718.9,0.0
22,1,White,0,1,67704.1,0.0
18,1,White,0,1,58879.8,0.0
18,1,Black,1,0,0.0,12000.0
18,1,Asian,0,1,62811.2,12000.0
42,1,White,0,1,125930.1,9000.0
18,1,White,0,0,0.0,0.0
18,1,Other,0,0,0.0,0.0
23,0,Asian,0,0,0.0,0.0
43,0,White,1,1,119269.9,0.0
33,1,White,1,1,98691.7,5000.0
35,1,Hispanic,1,1,100816.9,5000.0
29,0,Hispanic,0,1,87422.6,0.0
35,0,Hispanic,1,1,104385.0,0.0
34,1,White,0,0,0.0,0.0
18,0,White,0,1,60014.4,9000.0
18,1,Black,0,0,0.0,9000.0
50,0,White,0,1,195290.4,0.0
18,1,White,1,1,60953.9,9000.0
36,0,Other,1,1,105739.1,9000.0
29,0,Black,1,0,0.0,12000.0
55,1,Hispanic,1,1,146036.2,0.0
18,0,Black,0,0,0.0,9000.0
18,1,White,1,1,63439.9,12000.0
18,1,Asian,0,0,0.0,5000.0
18,1,White,1,0,0.0,12000.0
18,0,Black,0,0,0.0,9000.0
25,0,White,0,1,77130.2,9000.0
23,1,Asian,1,0,0.0,12000.0
26,0,White,0,0,0.0,0.0
18,1,Asian,0,1,63441.6,0.0
18,1,Hispanic,0,0,0.0,0.0
48,1,White,0,1,135434.7,0.0
20,1,Hispanic,0,1,61001.1,0.0
65,0,Hispanic,1,1,171745.6,9000.0
20,0,Black,1,1,65405.3,0.0
37,0,Black,0,1,103773.7,0.0
18,1,Asian,0,0,0.0,5000.0
36,0,Black,0,1,108138.1,12000.0
21,1,White,0,1,71025.4,9000.0
42,1,Hispanic,0,1,123961.0,0.0
19,1,White,0,0,0.0,12000.0
61,0,Hispanic,0,1,165283.1,9000.0
37,0,White,0,1,107506.5,0.0
26,1,Hispanic,0,0,0.0,12000.0
18,0,White,0,1,55378.4,12000.0
18,1,Black,1,1,67188.6,0.0
42,0,White,1,1,114303.7,9000.0
18,0,Hispanic,1,0,0.0,0.0
69,0,Black,0,1,186809.2,9000.0
18,1,Black,0,0,0.0,0.0
45,0,White,0,1,127039.8,9000.0
39,1,Asian,1,0,0.0,0.0
18,1,Asian,0,1,58310.3,0.0
25,0,White,1,0,0.0,0.0
18,1,Hispanic,0,1,62600.0,0.0
70,1,Asian,0,1,234303.8,0.0
18,1,White,0,1,65524.1,0.0
35,0,Hispanic,1,1,100153.7,0.0
25,1,Black,1,1,80468.5,12000.0
22,0,Hispanic,0,1,73354.6,0.0
18,1,Hispanic,0,1,60805.6,0.0
20,0,White,0,0,0.0,0.0
30,1,White,1,1,98159.2,12000.0
23,0,White,0,0,0.0,0.0
18,1,Hispanic,0,0,0.0,12000.0
18,1,White,0,0,0.0,0.0
25,1,White,0,0,0.0,0.0
44,0,Black,0,1,121942.6,9000.0
45,1,Black,0,1,125389.9,12000.0
21,1,White,0,1,70512.9,0.0
18,1,Hispanic,0,1,58789.6,5000.0
27,0,White,0,0,0.0,9000.0
20,1,White,0,0,0.0,9000.0
28,1,White,0,0,0.0,12000.0
18,0,White,0,1,56584.7,9000.0
18,0,White,0,0,0.0,12000.0
49,1,Black,0,0,0.0,0.0
35,0,Black,1,1,94703.4,0.0
30,0,White,0,1,97401.9,0.0
47,1,Hispanic,0,1,129610.6,12000.0
18,0,Black,0,0,0.0,12000.0
34,0,Black,1,0,0.0,0.0
38,0,Asian,0,0,0.0,12000.0
59,0,Hispanic,1,1,157161.7,12000.0
18,0,White,0,1,56688.4,9000.0
23,0,White,1,0,0.0,0.0
26,0,White,0,0,0.0,0.0
32,1,Asian,0,1,94656.4,0.0
18,1,Black,1,0,0.0,0.0
56,1,Asian,1,1,153118.8,12000.0
30,0,White,0,1,84234.3,12000.0
70,1,Black,0,1,244018.6,0.0
22,0,Black,0,1,74707.2,12000.0
22,1,Black,0,1,72075.0,0.0
23,1,White,1,0,0.0,9000.0
18,1,Other,0,1,68727.4,0.0
18,0,White,1,0,0.0,0.0
27,0,Asian,0,0,0.0,5000.0
18,1,White,0,0,0.0,0.0
46,1,White,0,1,131353.8,0.0
43,1,White,0,1,117573.7,5000.0
18,1,White,0,0,0.0,9000.0
53,1,Hispanic,0,1,144910.2,0.0
49,1,Hispanic,1,1,184984.2,5000.0
28,1,Asian,0,1,82745.2,0.0
63,1,Hispanic,1,1,176867.8,0.0
18,1,Hispanic,0,1,63984.7,0.0
39,0,Hispanic,0,0,0.0,12000.0
30,1,Black,1,1,94082.0,5000.0
67,0,White,0,1,180424.4,0.0
32,1,Asian,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
29,1,White,1,1,94213.9,12000.0
18,1,Other,0,1,59590.2,0.0
19,1,Black,0,1,63797.2,0.0
18,0,White,1,0,0.0,9000.0
24,1,White,0,0,0.0,0.0
18,1,Hispanic,0,1,67146.3,0.0
55,1,White,0,0,0.0,9000.0
47,1,Other,0,1,134117.5,9000.0
18,0,White,0,1,74705.1,0.0
18,0,White,1,0,0.0,0.0
18,0,White,0,0,0.0,12000.0
18,1,Asian,0,0,0.0,9000.0
34,1,Black,0,0,0.0,0.0
39,1,Hispanic,0,1,115473.3,12000.0
48,0,Asian,0,1,184350.6,0.0
23,1,Hispanic,0,0,0.0,12000.0
55,0,Black,1,1,154300.4,5000.0
30,0,Other,0,0,0.0,5000.0
18,1,Asian,0,0,0.0,0.0
51,0,Asian,0,1,137107.7,9000.0
47,1,Black,0,1,123457.6,9000.0
33,1,White,0,0,0.0,0.0
44,0,Hispanic,0,1,128783.8,0.0
24,1,White,0,0,0.0,12000.0
52,0,Hispanic,1,1,136684.4,9000.0
18,1,Black,0,1,64544.4,0.0
18,0,Black,1,0,0.0,0.0
61,0,Black,0,1,169603.9,9000.0
40,0,White,0,0,0.0,0.0
70,1,White,0,1,186236.1,9000.0
24,1,Asian,1,1,77007.6,12000.0
24,0,Hispanic,0,0,0.0,12000.0
50,1,Asian,0,1,197948.2,0.0
18,1,Hispanic,0,1,65578.0,0.0
18,1,Black,0,0,0.0,0.0
18,1,Asian,0,1,61639.5,12000.0
70,0,Hispanic,1,1,183441.1,0.0
38,0,Asian,0,0,0.0,12000.0
34,0,Black,0,0,0.0,0.0
18,1,Asian,0,0,0.0,5000.0
29,0,Asian,1,1,85783.4,0.0
28,0,Hispanic,1,0,0.0,12000.0
18,1,Black,0,1,69769.8,9000.0
29,1,Black,0,0,0.0,12000.0
27,0,White,0,1,81598.4,12000.0
40,0,Asian,0,0,0.0,0.0
18,0,Black,0,0,0.0,9000.0
64,0,Black,1,1,171953.0,0.0
18,1,Asian,0,1,63998.1,0.0
18,0,White,0,0,0.0,9000.0
18,0,Black,0,0,0.0,0.0
19,0,Black,1,0,0.0,9000.0
70,0,Hispanic,0,1,239201.6,9000.0
26,1,Asian,0,1,77846.0,9000.0
29,1,White,1,0,0.0,12000.0
18,1,Asian,0,0,0.0,0.0
32,1,White,0,1,91167.8,0.0
18,1,White,1,1,63086.3,0.0
19,0,Black,0,0,0.0,12000.0
18,1,White,0,1,55806.9,12000.0
18,1,Asian,1,0,0.0,12000.0
23,0,White,1,1,67523.8,0.0
18,1,White,0,1,66643.5,0.0
28,1,White,0,0,0.0,0.0
18,0,White,0,1,61736.3,1000.0
63,1,White,1,1,163183.2,9000.0
42,1,Black,0,1,117740.2,9000.0
41,1,White,1,1,123715.2,12000.0
31,1,White,0,0,0.0,9000.0
35,1,Other,1,1,110612.0,1000.0
23,1,Asian,0,1,71600.8,0.0
18,0,White,0,1,68628.3,5000.0
19,1,Black,0,1,62384.9,0.0
52,0,White,1,1,139561.3,0.0
18,1,Black,1,0,0.0,0.0
25,1,Black,0,1,72195.2,0.0
24,0,White,0,1,73659.3,9000.0
68,1,Other,1,1,179159.4,5000.0
20,0,White,0,1,59641.0,9000.0
70,1,White,1,1,187051.5,12000.0
47,0,Hispanic,1,1,124492.4,1000.0
33,0,Black,0,1,96884.6,9000.0
18,0,White,0,1,63451.8,9000.0
18,1,Black,0,1,58590.8,0.0
20,1,Asian,0,1,63252.4,0.0
35,1,Black,0,0,0.0,12000.0
70,1,Hispanic,1,0,0.0,12000.0
62,0,White,1,1,211434.3,0.0
18,0,White,0,0,0.0,0.0
25,0,White,1,1,83220.2,0.0
70,0,White,0,0,0.0,0.0
26,0,White,1,1,81267.7,9000.0
30,1,Asian,0,0,0.0,1000.0
47,1,Asian,0,1,132137.4,12000.0
18,1,Black,0,0,0.0,9000.0
18,1,White,0,1,59242.6,0.0
38,1,White,1,1,112327.5,9000.0
23,1,Hispanic,1,1,71741.6,12000.0
33,1,Other,0,0,0.0,0.0
18,0,White,1,0,0.0,0.0
18,1,White,0,0,0.0,9000.0
62,1,White,0,1,167466.7,12000.0
20,0,Black,0,0,0.0,9000.0
33,0,Hispanic,0,1,98744.5,0.0
61,0,White,1,1,161513.4,0.0
53,0,Black,1,1,150400.0,12000.0
47,1,Hispanic,1,0,0.0,12000.0
34,0,Asian,0,0,0.0,0.0
18,1,Black,0,0,0.0,0.0
18,1,White,1,1,63265.2,9000.0
42,1,Asian,0,1,125007.4,9000.0
44,0,Hispanic,0,1,120159.5,9000.0
49,1,Hispanic,0,1,139979.8,12000.0
70,1,Hispanic,0,1,180579.1,9000.0
55,0,White,1,0,0.0,0.0
30,0,Other,0,1,87409.7,9000.0
18,0,Hispanic,0,0,0.0,12000.0
32,0,Hispanic,0,0,0.0,0.0
18,0,Black,1,0,0.0,1000.0
32,1,Hispanic,1,1,91044.5,0.0
45,1,Black,1,1,175174.3,0.0
18,1,White,0,0,0.0,0.0
70,0,Hispanic,0,1,178129.2,0.0
70,1,Asian,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
18,1,Asian,0,1,58481.1,0.0
18,1,Asian,1,1,60427.9,9000.0
18,1,Asian,1,0,0.0,0.0
38,1,Black,1,1,113820.2,0.0
31,1,White,1,0,0.0,0.0
18,1,White,1,0,0.0,0.0
39,1,Black,0,1,120639.9,12000.0
24,1,White,1,1,77016.5,0.0
42,1,Asian,0,1,123796.3,0.0
18,0,Black,1,0,0.0,12000.0
18,1,Asian,0,0,0.0,9000.0
18,0,Hispanic,1,1,65929.8,12000.0
18,0,Asian,0,1,62338.9,0.0
44,1,Asian,0,1,119264.8,0.0
18,1,White,0,0,0.0,12000.0
18,1,Black,0,0,0.0,9000.0
20,0,Hispanic,0,1,70548.3,0.0
39,1,Black,0,1,115045.3,12000.0
18,1,Black,0,1,63249.5,12000.0
19,0,Other,1,1,64699.3,0.0
18,0,Asian,1,0,0.0,12000.0
18,0,Black,0,1,55670.0,0.0
18,1,Asian,1,1,64435.0,12000.0
18,0,Black,0,1,61992.7,12000.0
22,1,Asian,0,0,0.0,9000.0
18,1,White,0,1,63482.4,5000.0
18,1,White,1,0,0.0,12000.0
54,0,Black,0,1,153628.6,12000.0
18,0,White,0,0,0.0,12000.0
18,0,Hispanic,0,0,0.0,12000.0
18,1,White,0,1,62351.0,12000.0
70,1,Hispanic,1,0,0.0,12000.0
50,1,Asian,1,1,137830.0,0.0
43,0,Black,0,0,0.0,9000.0
25,0,White,1,0,0.0,9000.0
23,0,White,0,1,68528.4,5000.0
18,0,Black,0,0,0.0,0.0
30,1,White,0,1,92286.6,12000.0
19,0,White,0,0,0.0,0.0
49,0,White,0,1,129839.6,0.0
48,0,White,0,1,135515.9,0.0
18,0,White,0,0,0.0,12000.0
43,1,White,1,0,0.0,0.0
29,0,Hispanic,1,0,0.0,5000.0
18,1,White,0,1,55947.8,12000.0
31,0,White,1,1,92122.8,0.0
27,0,White,1,0,0.0,12000.0
21,0,White,0,1,68373.7,0.0
58,0,White,0,1,153868.6,0.0
50,0,Black,0,1,143860.7,12000.0
41,1,White,0,1,115631.5,0.0
18,0,Hispanic,0,1,67508.4,0.0
18,0,White,0,0,0.0,0.0
67,1,Other,0,1,177250.8,12000.0
18,0,Hispanic,0,1,61790.3,9000.0
18,0,Hispanic,0,0,0.0,0.0
38,0,White,0,1,107232.3,0.0
26,0,White,0,0,0.0,12000.0
20,1,Black,0,0,0.0,0.0
29,0,White,0,0,0.0,12000.0
27,0,Black,0,1,86966.6,0.0
19,1,Black,0,1,64113.8,0.0
23,1,Hispanic,0,0,0.0,1000.0
18,1,Other,0,1,69472.6,12000.0
29,1,Hispanic,0,0,0.0,0.0
27,0,White,0,1,75950.4,1000.0
48,1,Hispanic,0,1,140029.7,0.0
18,1,Other,1,0,0.0,0.0
18,0,White,0,0,0.0,12000.0
18,1,Other,0,0,0.0,5000.0
18,1,Black,1,0,0.0,0.0
47,1,Black,0,0,0.0,9000.0
18,0,Hispanic,0,0,0.0,1000.0
45,1,Hispanic,0,1,129653.5,12000.0
35,1,White,0,0,0.0,5000.0
21,1,Asian,0,1,78252.6,9000.0
25,0,Hispanic,0,0,0.0,0.0
25,0,Asian,0,1,76851.2,0.0
46,1,White,1,1,129714.6,0.0
18,0,Asian,1,1,54349.0,0.0
18,0,Other,1,0,0.0,12000.0
26,1,White,1,0,0.0,12000.0
18,0,Asian,0,0,0.0,0.0
36,0,Black,0,1,100630.9,12000.0
58,0,White,1,0,0.0,0.0
70,0,White,1,1,184471.9,9000.0
18,0,White,0,1,57701.6,5000.0
62,1,White,1,1,169630.7,9000.0
19,0,Other,0,0,0.0,0.0
18,1,White,0,1,66164.6,0.0
20,1,Hispanic,0,1,72883.7,0.0
64,1,White,0,1,171306.3,0.0
27,0,Hispanic,0,1,85076.8,0.0
21,0,Black,0,0,0.0,0.0
27,0,Other,0,1,79059.6,0.0
18,1,White,1,0,0.0,1000.0
18,0,Asian,1,0,0.0,12000.0
18,0,White,0,1,63367.2,12000.0
24,0,Black,0,0,0.0,12000.0
18,1,White,0,0,0.0,5000.0
43,0,Other,0,1,165357.0,5000.0
47,1,White,1,1,123262.5,0.0
35,0,White,1,1,106986.6,12000.0
33,0,Asian,0,0,0.0,0.0
24,0,White,1,0,0.0,9000.0
28,0,White,1,0,0.0,12000.0
18,0,White,1,1,67842.6,12000.0
18,1,Hispanic,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
36,1,Black,0,1,102211.5,0.0
18,1,Asian,0,0,0.0,9000.0
25,1,Black,0,0,0.0,0.0
27,1,Black,1,1,78180.4,0.0
18,1,White,0,1,63077.0,12000.0
18,0,Black,0,0,0.0,12000.0
58,0,Other,0,1,161322.4,0.0
18,1,Black,0,1,58761.9,0.0
18,0,Other,0,0,0.0,12000.0
18,1,White,1,0,0.0,0.0
18,0,Hispanic,0,0,0.0,9000.0
18,1,Black,0,0,0.0,0.0
18,0,Asian,0,0,0.0,0.0
36,1,Hispanic,0,0,0.0,12000.0
30,1,White,1,0,0.0,12000.0
18,0,White,1,1,62176.1,0.0
21,0,Black,1,1,74145.3,9000.0
18,0,White,1,0,0.0,0.0
30,1,White,1,1,88503.8,5000.0
18,1,Black,0,1,56006.0,9000.0
18,0,White,0,1,65165.5,1000.0
40,0,Hispanic,1,1,117376.8,12000.0
18,1,Asian,1,1,66259.4,9000.0
62,1,Hispanic,1,1,178389.3,12000.0
70,1,Hispanic,1,1,192949.9,0.0
33,1,Hispanic,0,1,97987.8,9000.0
18,0,White,1,1,63330.0,9000.0
18,1,Asian,0,1,65325.3,12000.0
18,0,Hispanic,0,0,0.0,0.0
70,0,White,0,1,186355.3,9000.0
18,1,White,0,0,0.0,0.0
18,1,White,0,1,66604.3,0.0
18,0,White,0,1,61874.5,0.0
41,1,White,1,1,114807.3,9000.0
36,0,White,1,1,102129.4,9000.0
19,0,Hispanic,1,1,61642.7,0.0
18,0,Hispanic,0,1,63289.6,0.0
20,1,Hispanic,0,0,0.0,0.0
70,1,Hispanic,1,1,190395.4,9000.0
57,0,White,0,1,154530.3,0.0
48,0,Black,1,0,0.0,1000.0
43,0,White,0,1,117221.7,0.0
31,1,Asian,0,1,92527.3,0.0
18,1,Black,0,1,62067.2,1000.0
66,0,White,1,1,175574.2,0.0
50,0,White,0,1,138962.7,0.0
30,1,Black,0,0,0.0,0.0
22,0,White,0,1,68390.0,0.0
70,0,White,0,1,186981.1,9000.0
33,1,White,0,1,97474.3,1000.0
48,0,White,0,0,0.0,0.0
18,1,White,0,0,0.0,9000.0
18,0,White,0,0,0.0,0.0
18,0,Asian,0,0,0.0,12000.0
28,1,Hispanic,1,0,0.0,9000.0
41,1,White,0,1,113739.1,0.0
18,1,White,0,1,58899.7,5000.0
53,1,Other,0,1,201667.0,12000.0
63,1,White,1,1,168840.9,0.0
19,0,White,1,0,0.0,9000.0
20,0,Hispanic,0,1,74165.3,12000.0
36,0,Asian,0,1,107216.8,9000.0
